,model,year,target,category,values
8992,lgbmr,2017,wdi2-SH.XPD.PVTD.CH.ZS,Health,642.383785687387
8993,lgbmr,2017,wdi2-SH.XPD.PVTD.CH.ZS,Infrastructure,419.2103136628866
8994,lgbmr,2017,wdi2-SH.XPD.PVTD.PC.CD,Economic Policy & Debt,1011311.4829235076
8995,lgbmr,2017,wdi2-SH.XPD.PVTD.PC.CD,Environment,1232737.7211847303
8996,lgbmr,2017,wdi2-SH.XPD.PVTD.PC.CD,Health,342750.9350891113
8997,lgbmr,2017,wdi2-SH.XPD.PVTD.PC.CD,Infrastructure,171395.03129959106
8998,lgbmr,2017,wdi2-SH.XPD.PVTD.PP.CD,Economic Policy & Debt,1032290.5920524596
8999,lgbmr,2017,wdi2-SH.XPD.PVTD.PP.CD,Environment,1664827.180311203
9000,lgbmr,2017,wdi2-SH.XPD.PVTD.PP.CD,Health,324519.4233574867
9001,lgbmr,2017,wdi2-SH.XPD.PVTD.PP.CD,Infrastructure,181010.2495613098
9002,lgbmr,2017,wdi-IC.ELC.TIME,Economic Policy & Debt,1115.1507968902588
9003,lgbmr,2017,wdi-IC.ELC.TIME,Environment,6593.256315946579
9004,lgbmr,2017,wdi-IC.ELC.TIME,Private Sector & Trade,13024.828742861748
9005,lgbmr,2017,wdi-IC.PRP.DURS,Economic Policy & Debt,1771.8151872754097
9006,lgbmr,2017,wdi-IC.PRP.DURS,Environment,16098.283801744154
9007,lgbmr,2017,wdi-IC.PRP.DURS,Private Sector & Trade,35026.88606739044
9008,lgbmr,2017,wdi-IC.PRP.PROC,Economic Policy & Debt,1.392925894120708
9009,lgbmr,2017,wdi-IC.PRP.PROC,Environment,10.235836322419344
9010,lgbmr,2017,wdi-IC.PRP.PROC,Private Sector & Trade,21.20066788321128
9011,lgbmr,2017,wdi2-NE.EXP.GNFS.CD,Economic Policy & Debt,2.547310915430404e+25
9012,lgbmr,2017,wdi2-NE.EXP.GNFS.CD,Environment,7.367692448037751e+24
9013,lgbmr,2017,wdi2-NE.EXP.GNFS.CD,Health,9.735445224569208e+24
9014,lgbmr,2017,wdi2-NE.IMP.GNFS.CD,Economic Policy & Debt,2.3383233874368004e+25
9015,lgbmr,2017,wdi2-NE.IMP.GNFS.CD,Environment,8.72651909887285e+24
9016,lgbmr,2017,wdi2-NE.IMP.GNFS.CD,Health,8.085210310357913e+24
9017,lgbmr,2017,wdi2-NV.AGR.TOTL.KD.ZG,Economic Policy & Debt,121.6381887346506
9018,lgbmr,2017,wdi2-NV.AGR.TOTL.KD.ZG,Environment,404.0615130346269
9019,lgbmr,2017,wdi2-NV.AGR.TOTL.KD.ZG,Financial Sector,55.27822070196271
9020,lgbmr,2017,wdi2-SH.MMR.DTHS,Economic Policy & Debt,4360255334.97345
9021,lgbmr,2017,wdi2-SH.MMR.DTHS,Environment,10153844340.715202
9022,lgbmr,2017,wdi2-SH.MMR.DTHS,Financial Sector,137812091.49023438
9023,lgbmr,2017,wdi2-SH.MMR.DTHS,Infrastructure,1890922425.1080663
9024,lgbmr,2017,wdi2-SH.MMR.RISK,Economic Policy & Debt,6549203.540855408
9025,lgbmr,2017,wdi2-SH.MMR.RISK,Environment,134741243.7407627
9026,lgbmr,2017,wdi2-SH.MMR.RISK,Financial Sector,4693835.149902344
9027,lgbmr,2017,wdi2-SH.MMR.RISK,Infrastructure,76478679.75774384
9028,lgbmr,2017,wdi2-SH.MMR.RISK.ZS,Economic Policy & Debt,0.1617827507168385
9029,lgbmr,2017,wdi2-SH.MMR.RISK.ZS,Environment,9.560846671170452
9030,lgbmr,2017,wdi2-SH.MMR.RISK.ZS,Financial Sector,0.0226853827224431
9031,lgbmr,2017,wdi2-SH.MMR.RISK.ZS,Infrastructure,0.5503455371394921
9032,lgbmr,2017,wdi2-SH.STA.MMRT,Economic Policy & Debt,7582.309849879588
9033,lgbmr,2017,wdi2-SH.STA.MMRT,Environment,360547.24524120986
9034,lgbmr,2017,wdi2-SH.STA.MMRT,Financial Sector,1178.8057383284904
9035,lgbmr,2017,wdi2-SH.STA.MMRT,Infrastructure,30065.653299104888
9036,lgbmr,2017,wdi2-ST.INT.ARVL,Economic Policy & Debt,1.050478297844736e+16
9037,lgbmr,2017,wdi2-ST.INT.ARVL,Environment,3.61626786006958e+17
9038,lgbmr,2017,wdi2-ST.INT.ARVL,Health,3.3395555922407424e+16
9039,lgbmr,2017,wdi-IC.WRH.DURS,Economic Policy & Debt,1794.910238623619
9040,lgbmr,2017,wdi-IC.WRH.DURS,Environment,18658.964066505432
9041,lgbmr,2017,wdi-IC.WRH.DURS,Private Sector & Trade,23427.802069425583
9042,lgbmr,2017,wdi-IC.WRH.PROC,Economic Policy & Debt,4.860192117281258
9043,lgbmr,2017,wdi-IC.WRH.PROC,Environment,35.756944155844394
9044,lgbmr,2017,wdi-IC.WRH.PROC,Private Sector & Trade,63.33942389627919
9045,lgbmr,2017,wdi2-NE.EXP.GNFS.ZS,Economic Policy & Debt,8861.197666207561
9046,lgbmr,2017,wdi2-NE.EXP.GNFS.ZS,Environment,77.87764067482203
9047,lgbmr,2017,wdi2-NE.IMP.GNFS.ZS,Economic Policy & Debt,7365.272231737152
9048,lgbmr,2017,wdi2-NE.IMP.GNFS.ZS,Environment,349.1934314984828
9049,lgbmr,2017,wdi2-NE.RSB.GNFS.ZS,Economic Policy & Debt,3049.923645437313
9050,lgbmr,2017,wdi2-NE.RSB.GNFS.ZS,Environment,931.348326909654
9051,lgbmr,2017,wdi2-NE.TRD.GNFS.ZS,Economic Policy & Debt,29523.404449488877
9052,lgbmr,2017,wdi2-NE.TRD.GNFS.ZS,Environment,211.7179500213824
9053,lgbmr,2017,wdi2-NV.IND.MANF.CD,Economic Policy & Debt,9.17529803852336e+24
9054,lgbmr,2017,wdi2-NV.IND.MANF.CD,Environment,6.344207339224599e+24
9055,lgbmr,2017,wdi2-NV.IND.MANF.ZS,Economic Policy & Debt,121.50225611764928
9056,lgbmr,2017,wdi2-NV.IND.MANF.ZS,Environment,396.3114190374709
9057,lgbmr,2017,wdi2-SH.IMM.HEPB,Economic Policy & Debt,327.51925567165017
9058,lgbmr,2017,wdi2-SH.IMM.HEPB,Environment,709.6889968663454
9059,lgbmr,2017,wdi2-SH.IMM.HEPB,Health,297.53861927986145
9060,lgbmr,2017,wdi2-SH.IMM.HEPB,Infrastructure,128.3847658932209
9061,lgbmr,2017,wdi-EN.ATM.CO2E.KD.GD,Economic Policy & Debt,0.0360284877679077
9062,lgbmr,2017,wdi-EN.ATM.CO2E.KD.GD,Environment,0.6643115180704626
9063,lgbmr,2017,wdi2-NV.SRV.TOTL.KD.ZG,Economic Policy & Debt,65.3834848369006
9064,lgbmr,2017,wdi2-NV.SRV.TOTL.KD.ZG,Environment,15.36441523943722
9065,lgbmr,2017,wdi2-NV.SRV.TOTL.KD.ZG,Financial Sector,4.733039252751041
9066,lgbmr,2017,wdi2-SH.DYN.NCOM.FE.ZS,Economic Policy & Debt,21.542332734912637
9067,lgbmr,2017,wdi2-SH.DYN.NCOM.FE.ZS,Environment,417.4326685108245
9068,lgbmr,2017,wdi2-SH.DYN.NCOM.FE.ZS,Financial Sector,194.650383932516
9069,lgbmr,2017,wdi2-SH.DYN.NCOM.MA.ZS,Economic Policy & Debt,52.4796290397644
9070,lgbmr,2017,wdi2-SH.DYN.NCOM.MA.ZS,Environment,741.9941269662231
9071,lgbmr,2017,wdi2-SH.DYN.NCOM.MA.ZS,Financial Sector,101.87818361073732
9072,lgbmr,2017,wdi2-SH.DYN.NCOM.ZS,Economic Policy & Debt,29.01866652071476
9073,lgbmr,2017,wdi2-SH.DYN.NCOM.ZS,Environment,539.8632631553337
9074,lgbmr,2017,wdi2-SH.DYN.NCOM.ZS,Financial Sector,152.38998770713806
9075,lgbmr,2017,wdi2-SH.STA.POIS.P5,Economic Policy & Debt,0.2725861530925613
9076,lgbmr,2017,wdi2-SH.STA.POIS.P5,Environment,8.548983577325998
9077,lgbmr,2017,wdi2-SH.STA.POIS.P5,Financial Sector,0.7372148630965967
9078,lgbmr,2017,wdi2-SH.STA.POIS.P5.FE,Economic Policy & Debt,0.1486113298160489
9079,lgbmr,2017,wdi2-SH.STA.POIS.P5.FE,Environment,4.880731115983508
9080,lgbmr,2017,wdi2-SH.STA.POIS.P5.FE,Financial Sector,0.3800625515723368
9081,lgbmr,2017,wdi2-SH.STA.POIS.P5.MA,Economic Policy & Debt,0.7215063244802877
9082,lgbmr,2017,wdi2-SH.STA.POIS.P5.MA,Environment,14.69218173349509
9083,lgbmr,2017,wdi2-SH.STA.POIS.P5.MA,Financial Sector,1.884835076809395
9084,lgbmr,2017,wdi2-SH.STA.SUIC.FE.P5,Economic Policy & Debt,17.23331209179014
9085,lgbmr,2017,wdi2-SH.STA.SUIC.FE.P5,Environment,69.01162529789144
9086,lgbmr,2017,wdi2-SH.STA.SUIC.FE.P5,Financial Sector,32.220407587476075
9087,lgbmr,2017,wdi2-SH.STA.SUIC.MA.P5,Economic Policy & Debt,407.7125498615205
9088,lgbmr,2017,wdi2-SH.STA.SUIC.MA.P5,Environment,988.9136211387812
9089,lgbmr,2017,wdi2-SH.STA.SUIC.MA.P5,Financial Sector,255.44242015480995
9090,lgbmr,2017,wdi2-SH.STA.SUIC.P5,Economic Policy & Debt,149.52548921108246
9091,lgbmr,2017,wdi2-SH.STA.SUIC.P5,Environment,393.8234196634495
9092,lgbmr,2017,wdi2-SH.STA.SUIC.P5,Financial Sector,90.82821169309318
9093,lgbmr,2017,wdi2-SH.STA.TRAF.P5,Economic Policy & Debt,72.14379372104304
9094,lgbmr,2017,wdi2-SH.STA.TRAF.P5,Environment,730.937962309763
9095,lgbmr,2017,wdi2-SH.STA.TRAF.P5,Financial Sector,174.96280145825585
9096,lgbmr,2017,wdi2-SH.UHC.SRVS.CV.XD,Economic Policy & Debt,32.828211445361376
9097,lgbmr,2017,wdi2-SH.UHC.SRVS.CV.XD,Environment,905.5430595837532
9098,lgbmr,2017,wdi2-SH.UHC.SRVS.CV.XD,Financial Sector,1096.9455252327025
9099,lgbmr,2017,wdi-BM.GSR.FCTY.CD,Economic Policy & Debt,4.709368109980995e+23
9100,lgbmr,2017,wdi-BM.GSR.FCTY.CD,Environment,9.25571545146484e+23
9101,lgbmr,2017,wdi-BM.GSR.FCTY.CD,Financial,6.277136911633968e+22
9102,lgbmr,2017,wdi-BM.GSR.FCTY.CD,Health,2.4510995033958677e+23
9103,lgbmr,2017,wdi-BM.KLT.DINV.CD.WD,Economic Policy & Debt,1.3347207014506266e+22
9104,lgbmr,2017,wdi-BM.KLT.DINV.CD.WD,Environment,3.684814321835428e+23
9105,lgbmr,2017,wdi-BM.KLT.DINV.CD.WD,Health,4.956768395029002e+22
9106,lgbmr,2017,wdi-BX.GSR.FCTY.CD,Economic Policy & Debt,6.517632639037757e+23
9107,lgbmr,2017,wdi-BX.GSR.FCTY.CD,Environment,7.790782079344102e+23
9108,lgbmr,2017,wdi-BX.GSR.FCTY.CD,Financial,7.512317977845053e+22
9109,lgbmr,2017,wdi-BX.GSR.FCTY.CD,Health,3.5941677828145847e+23
9110,lgbmr,2017,wdi-EN.ATM.CO2E.PP.GD,Economic Policy & Debt,0.0053174994436631
9111,lgbmr,2017,wdi-EN.ATM.CO2E.PP.GD,Environment,0.2181065166473672
9112,lgbmr,2017,wdi2-SM.POP.REFG.OR,Economic Policy & Debt,7805115484372.0
9113,lgbmr,2017,wdi2-SM.POP.REFG.OR,Environment,71501310138482.0
9114,lgbmr,2017,wdi2-SM.POP.REFG.OR,Infrastructure,6334247017030.0
9115,lgbmr,2017,wdi-BM.GSR.GNFS.CD,Economic Policy & Debt,2.9702806761260144e+25
9116,lgbmr,2017,wdi-BM.GSR.GNFS.CD,Environment,1.0590304023800962e+25
9117,lgbmr,2017,wdi-BM.GSR.MRCH.CD,Economic Policy & Debt,1.7483473142060428e+25
9118,lgbmr,2017,wdi-BM.GSR.MRCH.CD,Environment,7.039880453455209e+24
9119,lgbmr,2017,wdi-BM.GSR.NFSV.CD,Economic Policy & Debt,1.6053065870750002e+24
9120,lgbmr,2017,wdi-BM.GSR.NFSV.CD,Environment,6.22949805024393e+23
9121,lgbmr,2017,wdi-BM.GSR.TOTL.CD,Economic Policy & Debt,4.210146436854793e+25
9122,lgbmr,2017,wdi-BM.GSR.TOTL.CD,Environment,1.5758738269803162e+25
9123,lgbmr,2017,wdi-BX.TRF.CURR.CD,Economic Policy & Debt,4.194651719248933e+22
9124,lgbmr,2017,wdi-BX.TRF.CURR.CD,Environment,1.932851716238676e+22
9125,lgbmr,2017,wdi-BX.TRF.CURR.CD,Health,2.964893790810668e+22
9126,lgbmr,2017,wdi-ER.H2O.INTR.PC,Economic Policy & Debt,3560055433.0
9127,lgbmr,2017,wdi-ER.H2O.INTR.PC,Environment,9143178078.296877
9128,lgbmr,2017,wdi-ER.H2O.INTR.PC,Financial Sector,83604435.0
9129,lgbmr,2017,wdi-ER.H2O.INTR.PC,Infrastructure,14718759011.0
9130,lgbmr,2017,wdi2-TM.VAL.SERV.CD.WT,Economic Policy & Debt,1.3894006256427856e+24
9131,lgbmr,2017,wdi2-TM.VAL.SERV.CD.WT,Environment,3.8476975019388414e+23
9132,lgbmr,2017,wdi-AG.LND.CREL.HA,Economic Policy & Debt,917591580918976.0
9133,lgbmr,2017,wdi-AG.LND.CREL.HA,Environment,5.30958405330973e+16
9134,lgbmr,2017,wdi-AG.LND.CREL.HA,Infrastructure,4254758589146512.0
9135,lgbmr,2017,wdi-AG.PRD.CREL.MT,Economic Policy & Debt,2.222943037600461e+16
9136,lgbmr,2017,wdi-AG.PRD.CREL.MT,Environment,8.565224632139007e+17
9137,lgbmr,2017,wdi-AG.PRD.CREL.MT,Infrastructure,5.38097260786391e+16
9138,lgbmr,2017,wdi-AG.YLD.CREL.KG,Economic Policy & Debt,18727401.51147461
9139,lgbmr,2017,wdi-AG.YLD.CREL.KG,Environment,143013758.96984863
9140,lgbmr,2017,wdi-AG.YLD.CREL.KG,Infrastructure,3057992.252563477
9141,lgbmr,2017,wdi-EN.ATM.CO2E.PP.GD.KD,Economic Policy & Debt,0.0002076319839687
9142,lgbmr,2017,wdi-EN.ATM.CO2E.PP.GD.KD,Environment,0.2378902585261482
9143,lgbmr,2017,wdi-ER.H2O.INTR.K3,Economic Policy & Debt,36613742.03789961
9144,lgbmr,2017,wdi-ER.H2O.INTR.K3,Environment,137016280.33024007
9145,lgbmr,2017,wdi-ER.H2O.INTR.K3,Financial Sector,6465243.667553902
9146,lgbmr,2017,wdi-ER.H2O.INTR.K3,Infrastructure,21373139.21380186
9147,lgbmr,2017,wdi2-SH.TBS.INCD,Economic Policy & Debt,38500.4640352726
9148,lgbmr,2017,wdi2-SH.TBS.INCD,Environment,111850.775937438
9149,lgbmr,2017,wdi2-SH.TBS.INCD,Financial Sector,9202.658288955688
9150,lgbmr,2017,wdi2-SH.TBS.INCD,Health,13053.44513440132
9151,lgbmr,2017,wdi2-SH.TBS.INCD,Infrastructure,9167.549951076508
9152,lgbmr,2017,wdi2-ST.INT.TVLX.CD,Economic Policy & Debt,9.296569078197992e+21
9153,lgbmr,2017,wdi2-ST.INT.TVLX.CD,Environment,6.82364557930425e+22
9154,lgbmr,2017,wdi2-ST.INT.TVLX.CD,Health,6.634011920721505e+22
9155,lgbmr,2017,wdi2-ST.INT.TVLX.CD,Infrastructure,3.020279982203253e+21
9156,lgbmr,2017,wdi-BG.GSR.NFSV.GD.ZS,Economic Policy & Debt,7910.079607773572
9157,lgbmr,2017,wdi-BG.GSR.NFSV.GD.ZS,Environment,2187.5832835221663
9158,lgbmr,2017,wdi-BG.GSR.NFSV.GD.ZS,Financial,517.6005351739004
9159,lgbmr,2017,wdi-BM.GSR.CMCP.ZS,Economic Policy & Debt,2501.415527565405
9160,lgbmr,2017,wdi-BM.GSR.CMCP.ZS,Environment,451.12615805864334
9161,lgbmr,2017,wdi-BM.GSR.INSF.ZS,Economic Policy & Debt,461.2859673099592
9162,lgbmr,2017,wdi-BM.GSR.INSF.ZS,Environment,124.88909315876664
9163,lgbmr,2017,wdi-BM.GSR.TRAN.ZS,Economic Policy & Debt,2110.336128193885
9164,lgbmr,2017,wdi-BM.GSR.TRAN.ZS,Environment,243.32378804683685
9165,lgbmr,2017,wdi-BM.GSR.TRVL.ZS,Economic Policy & Debt,1038.6644693687558
9166,lgbmr,2017,wdi-BM.GSR.TRVL.ZS,Environment,149.86941692978144
9167,lgbmr,2017,wdi-BM.TRF.PRVT.CD,Economic Policy & Debt,3.641587157345301e+22
9168,lgbmr,2017,wdi-BM.TRF.PRVT.CD,Environment,1.6481243890733178e+22
9169,lgbmr,2017,wdi-BM.TRF.PRVT.CD,Health,1.029807386630119e+22
9170,lgbmr,2017,wdi-FP.CPI.TOTL.ZG,Economic Policy & Debt,118.8962429407984
9171,lgbmr,2017,wdi-FP.CPI.TOTL.ZG,Environment,195.2403975464404
9172,lgbmr,2017,wdi-FP.CPI.TOTL.ZG,Health,73.18994668498635
9173,lgbmr,2017,wdi-FP.CPI.TOTL.ZG,Private Sector & Trade,111.30508483364248
9174,lgbmr,2017,wdi2-NV.AGR.TOTL.KD,Economic Policy & Debt,6.936456294374134e+23
9175,lgbmr,2017,wdi2-NV.AGR.TOTL.KD,Environment,3.761472675324908e+23
9176,lgbmr,2017,wdi2-NV.AGR.TOTL.KD,Financial Sector,7.241448355088882e+22
9177,lgbmr,2017,wdi2-TM.VAL.INSF.ZS.WT,Economic Policy & Debt,587.7719913074397
9178,lgbmr,2017,wdi2-TM.VAL.INSF.ZS.WT,Environment,15.565686693007592
9179,lgbmr,2017,wdi2-TM.VAL.OTHR.ZS.WT,Economic Policy & Debt,2632.476467847824
9180,lgbmr,2017,wdi2-TM.VAL.OTHR.ZS.WT,Environment,95.81079636141658
9181,lgbmr,2017,wdi2-TM.VAL.TRAN.ZS.WT,Economic Policy & Debt,2288.0893124490976
9182,lgbmr,2017,wdi2-TM.VAL.TRAN.ZS.WT,Environment,293.5641233474016
9183,lgbmr,2017,wdi2-TM.VAL.TRVL.ZS.WT,Economic Policy & Debt,1115.8743562027812
9184,lgbmr,2017,wdi2-TM.VAL.TRVL.ZS.WT,Environment,171.66750337183475
9185,lgbmr,2017,wdi-BX.GSR.CMCP.ZS,Economic Policy & Debt,1427.046122636646
9186,lgbmr,2017,wdi-BX.GSR.CMCP.ZS,Environment,1159.615286141634
9187,lgbmr,2017,wdi-BX.GSR.CMCP.ZS,Health,1122.390280380845
9188,lgbmr,2017,wdi-BX.GSR.GNFS.CD,Economic Policy & Debt,3.269852740871533e+25
9189,lgbmr,2017,wdi-BX.GSR.GNFS.CD,Environment,1.1440090917443695e+25
9190,lgbmr,2017,wdi-BX.GSR.MRCH.CD,Economic Policy & Debt,1.8790431057609944e+25
9191,lgbmr,2017,wdi-BX.GSR.MRCH.CD,Environment,6.609866902871152e+24
9192,lgbmr,2017,wdi-BX.GSR.NFSV.CD,Economic Policy & Debt,1.843836326484901e+24
9193,lgbmr,2017,wdi-BX.GSR.NFSV.CD,Environment,8.175158916829053e+23
9194,lgbmr,2017,wdi-BX.GSR.TOTL.CD,Economic Policy & Debt,4.619027041835302e+25
9195,lgbmr,2017,wdi-BX.GSR.TOTL.CD,Environment,1.6628961347174715e+25
9196,lgbmr,2017,wdi-ER.H2O.FWAG.ZS,Economic Policy & Debt,314.989222869277
9197,lgbmr,2017,wdi-ER.H2O.FWAG.ZS,Environment,2124.9407492876053
9198,lgbmr,2017,wdi-ER.H2O.FWAG.ZS,Financial Sector,134.14541831612587
9199,lgbmr,2017,wdi-ER.H2O.FWAG.ZS,Infrastructure,8724.78352637589
9200,lgbmr,2017,wdi-ER.H2O.FWDM.ZS,Economic Policy & Debt,99.97169015929104
9201,lgbmr,2017,wdi-ER.H2O.FWDM.ZS,Environment,1244.9349010549486
9202,lgbmr,2017,wdi-ER.H2O.FWDM.ZS,Financial Sector,55.53572542779148
9203,lgbmr,2017,wdi-ER.H2O.FWDM.ZS,Infrastructure,6701.809793865308
9204,lgbmr,2017,wdi-ER.H2O.FWTL.K3,Economic Policy & Debt,33651.97233845666
9205,lgbmr,2017,wdi-ER.H2O.FWTL.K3,Environment,194093.581269579
9206,lgbmr,2017,wdi-ER.H2O.FWTL.K3,Financial Sector,77264.9369456172
9207,lgbmr,2017,wdi-ER.H2O.FWTL.K3,Infrastructure,1368956.9535407666
9208,lgbmr,2017,wdi2-TX.VAL.OTHR.ZS.WT,Economic Policy & Debt,3476.278273753822
9209,lgbmr,2017,wdi2-TX.VAL.OTHR.ZS.WT,Environment,487.5285431072116
9210,lgbmr,2017,wdi2-TX.VAL.OTHR.ZS.WT,Health,124.14579874277116
9211,lgbmr,2017,wdi2-TX.VAL.SERV.CD.WT,Economic Policy & Debt,1.7913229019869664e+24
9212,lgbmr,2017,wdi2-TX.VAL.SERV.CD.WT,Environment,8.15156611268139e+23
9213,lgbmr,2017,wdi-BX.GSR.INSF.ZS,Economic Policy & Debt,602.5714336065585
9214,lgbmr,2017,wdi-BX.GSR.INSF.ZS,Environment,313.33040693288604
9215,lgbmr,2017,wdi-BX.GSR.INSF.ZS,Health,51.63640975539056
9216,lgbmr,2017,wdi-ER.H2O.FWIN.ZS,Economic Policy & Debt,84.24820395753022
9217,lgbmr,2017,wdi-ER.H2O.FWIN.ZS,Environment,382.8457368763021
9218,lgbmr,2017,wdi-ER.H2O.FWIN.ZS,Financial Sector,2310.445494550866
9219,lgbmr,2017,wdi-ER.H2O.FWIN.ZS,Infrastructure,1861.898776255577
9220,lgbmr,2017,wdi2-NV.IND.TOTL.KD.ZG,Economic Policy & Debt,130.70771150104702
9221,lgbmr,2017,wdi2-NV.IND.TOTL.KD.ZG,Environment,322.3552757035941
9222,lgbmr,2017,wdi2-NV.IND.TOTL.KD.ZG,Financial Sector,30.847206803504378
9223,lgbmr,2017,wdi2-TX.VAL.INSF.ZS.WT,Economic Policy & Debt,1000.3858704167652
9224,lgbmr,2017,wdi2-TX.VAL.INSF.ZS.WT,Environment,81.64840689627454
9225,lgbmr,2017,wdi-BM.KLT.DINV.WD.GD.ZS,Economic Policy & Debt,199.96426113590127
9226,lgbmr,2017,wdi-BM.KLT.DINV.WD.GD.ZS,Environment,60.80260010773782
9227,lgbmr,2017,wdi-BM.KLT.DINV.WD.GD.ZS,Financial,9.18291919864714
9228,lgbmr,2017,wdi-BM.TRF.PWKR.CD.DT,Economic Policy & Debt,9.59399300086644e+21
9229,lgbmr,2017,wdi-BM.TRF.PWKR.CD.DT,Environment,3.7918047470315593e+21
9230,lgbmr,2017,wdi-BM.TRF.PWKR.CD.DT,Health,7.092464471434299e+20
9231,lgbmr,2017,wdi-BX.GSR.TRAN.ZS,Economic Policy & Debt,872.0895775184035
9232,lgbmr,2017,wdi-BX.GSR.TRAN.ZS,Environment,702.2530987411737
9233,lgbmr,2017,wdi-BX.GSR.TRAN.ZS,Health,170.13372385501862
9234,lgbmr,2017,wdi2-NV.SRV.TOTL.KD,Economic Policy & Debt,1.0049107542617782e+26
9235,lgbmr,2017,wdi2-NV.SRV.TOTL.KD,Environment,8.07850703086783e+25
9236,lgbmr,2017,wdi2-NV.SRV.TOTL.KD,Financial Sector,7.460256625293969e+23
9237,lgbmr,2017,wdi2-NY.ADJ.DFOR.GN.ZS,Economic Policy & Debt,2.304322509648045
9238,lgbmr,2017,wdi2-NY.ADJ.DFOR.GN.ZS,Environment,26.02547814794161
9239,lgbmr,2017,wdi2-SH.TBS.DTEC.ZS,Economic Policy & Debt,50.15502021089196
9240,lgbmr,2017,wdi2-SH.TBS.DTEC.ZS,Environment,534.5187345966697
9241,lgbmr,2017,wdi2-SH.TBS.DTEC.ZS,Financial Sector,1127.8176474869251
9242,lgbmr,2017,wdi2-SH.TBS.DTEC.ZS,Health,92.88430648297071
9243,lgbmr,2017,wdi2-SH.TBS.DTEC.ZS,Infrastructure,34.60465060919523
9244,lgbmr,2017,wdi2-ST.INT.TVLR.CD,Economic Policy & Debt,2.067575842114025e+22
9245,lgbmr,2017,wdi2-ST.INT.TVLR.CD,Environment,8.037936251166637e+22
9246,lgbmr,2017,wdi2-ST.INT.TVLR.CD,Health,4.694934123642072e+22
9247,lgbmr,2017,wdi2-ST.INT.TVLR.CD,Infrastructure,3.8644119992538025e+21
9248,lgbmr,2017,wdi2-TX.VAL.TRAN.ZS.WT,Economic Policy & Debt,2259.873788230354
9249,lgbmr,2017,wdi2-TX.VAL.TRAN.ZS.WT,Environment,58.23953672777861
9250,lgbmr,2017,wdi2-NY.ADJ.DRES.GN.ZS,Economic Policy & Debt,23.98993167933077
9251,lgbmr,2017,wdi2-NY.ADJ.DRES.GN.ZS,Environment,210.27864302613307
9252,lgbmr,2017,wdi2-NY.GDP.FCST.CD,Economic Policy & Debt,1.7582563520669075e+26
9253,lgbmr,2017,wdi2-NY.GDP.FCST.CD,Environment,1.954879577298008e+26
9254,lgbmr,2017,wdi-BX.GSR.TRVL.ZS,Economic Policy & Debt,4845.504772871733
9255,lgbmr,2017,wdi-BX.GSR.TRVL.ZS,Environment,1486.109541207552
9256,lgbmr,2017,wdi-ER.H2O.FWTL.ZS,Economic Policy & Debt,1092306.6699314115
9257,lgbmr,2017,wdi-ER.H2O.FWTL.ZS,Environment,2228125.0777097344
9258,lgbmr,2017,wdi-ER.H2O.FWTL.ZS,Financial Sector,81257.8888912201
9259,lgbmr,2017,wdi-FB.ATM.TOTL.P5,Economic Policy & Debt,7846.732245996594
9260,lgbmr,2017,wdi-FB.ATM.TOTL.P5,Environment,4221.059064358473
9261,lgbmr,2017,wdi-FB.ATM.TOTL.P5,Financial Sector,362.132797062397
9262,lgbmr,2017,wdi-FB.ATM.TOTL.P5,Health,2363.5812799334526
9263,lgbmr,2017,wdi-FB.ATM.TOTL.P5,Infrastructure,473.0794143080712
9264,lgbmr,2017,wdi2-NE.CON.TOTL.CD,Economic Policy & Debt,1.9353619160518675e+26
9265,lgbmr,2017,wdi2-NE.CON.TOTL.CD,Environment,9.183402177982132e+25
9266,lgbmr,2017,wdi2-NE.CON.TOTL.CD,Health,5.28736465776753e+24
9267,lgbmr,2017,wdi2-NY.ADJ.NNTY.CD,Economic Policy & Debt,1.7208869054317645e+25
9268,lgbmr,2017,wdi2-NY.ADJ.NNTY.CD,Environment,3.775457275728472e+26
9269,lgbmr,2017,wdi2-NY.ADJ.NNTY.PC.CD,Economic Policy & Debt,58043531.70019531
9270,lgbmr,2017,wdi2-NY.ADJ.NNTY.PC.CD,Environment,1403014382.8569336
9271,lgbmr,2017,wdi2-NY.GDS.TOTL.CD,Economic Policy & Debt,2.89034558458249e+25
9272,lgbmr,2017,wdi2-NY.GDS.TOTL.CD,Environment,1.0936121578176582e+25
9273,lgbmr,2017,wdi2-NY.GDS.TOTL.CD,Health,1.0511198908890898e+24
9274,lgbmr,2017,wdi2-TX.VAL.TRVL.ZS.WT,Economic Policy & Debt,5501.288216128945
9275,lgbmr,2017,wdi2-TX.VAL.TRVL.ZS.WT,Environment,1221.4635426700115
9276,lgbmr,2017,wdi2-NE.CON.PRVT.CD,Economic Policy & Debt,1.0728286063789682e+26
9277,lgbmr,2017,wdi2-NE.CON.PRVT.CD,Environment,3.850350229304215e+25
9278,lgbmr,2017,wdi2-NE.CON.PRVT.CD,Health,2.7242274393123624e+25
9279,lgbmr,2017,wdi2-NY.ADJ.DPEM.GN.ZS,Economic Policy & Debt,0.1816791269011446
9280,lgbmr,2017,wdi2-NY.ADJ.DPEM.GN.ZS,Environment,5.462298144825581
9281,lgbmr,2017,wdi2-NY.ADJ.DPEM.GN.ZS,Financial Sector,0.1133447708634776
