,model,year,target,category,values
4462,lgbmr,2012,wdi2-SH.H2O.BASW.ZS,Health,111.07100896444172
4463,lgbmr,2012,wdi-AG.LND.FRST.K2,Economic Policy & Debt,6652308263623.0
4464,lgbmr,2012,wdi-AG.LND.FRST.K2,Environment,152498568146842.2
4465,lgbmr,2012,wdi-AG.LND.FRST.K2,Health,1637372631890.0
4466,lgbmr,2012,wdi-AG.LND.FRST.ZS,Economic Policy & Debt,198.34945751959455
4467,lgbmr,2012,wdi-AG.LND.FRST.ZS,Environment,6799.181326418475
4468,lgbmr,2012,wdi-AG.LND.FRST.ZS,Health,113.23209274100373
4469,lgbmr,2012,wdi-EG.ELC.ACCS.UR.ZS,Economic Policy & Debt,16.08700948441401
4470,lgbmr,2012,wdi-EG.ELC.ACCS.UR.ZS,Environment,2374.003475158533
4471,lgbmr,2012,wdi-EG.ELC.ACCS.UR.ZS,Health,48.765821321168914
4472,lgbmr,2012,wdi2-SP.RUR.TOTL,Economic Policy & Debt,2.2045733503515037e+17
4473,lgbmr,2012,wdi2-SP.RUR.TOTL,Environment,3.801475064025559e+17
4474,lgbmr,2012,wdi2-SP.RUR.TOTL,Health,8.263646977824522e+17
4475,lgbmr,2012,wdi2-SP.RUR.TOTL.ZS,Economic Policy & Debt,533.4543924853206
4476,lgbmr,2012,wdi2-SP.RUR.TOTL.ZS,Environment,1596.116858575493
4477,lgbmr,2012,wdi2-SP.RUR.TOTL.ZS,Health,3910.606914922595
4478,lgbmr,2012,wdi2-SP.URB.GROW,Economic Policy & Debt,0.2325340733223129
4479,lgbmr,2012,wdi2-SP.URB.GROW,Environment,2.057095415861113
4480,lgbmr,2012,wdi2-SP.URB.GROW,Health,25.16999632999068
4481,lgbmr,2012,wdi2-SP.URB.TOTL,Economic Policy & Debt,3.964633603016786e+17
4482,lgbmr,2012,wdi2-SP.URB.TOTL,Environment,4.8545523833861325e+17
4483,lgbmr,2012,wdi2-SP.URB.TOTL,Health,4.3754304288449946e+17
4484,lgbmr,2012,wdi2-SP.URB.TOTL.IN.ZS,Economic Policy & Debt,533.4543925113976
4485,lgbmr,2012,wdi2-SP.URB.TOTL.IN.ZS,Environment,1596.1168294735253
4486,lgbmr,2012,wdi2-SP.URB.TOTL.IN.ZS,Health,3910.6068227887154
4487,lgbmr,2012,wdi-EG.FEC.RNEW.ZS,Economic Policy & Debt,74.85449953377247
4488,lgbmr,2012,wdi-EG.FEC.RNEW.ZS,Environment,6723.300115905702
4489,lgbmr,2012,wdi-EG.FEC.RNEW.ZS,Health,513.9439690224826
4490,lgbmr,2012,wdi2-SH.STA.BASS.ZS,Economic Policy & Debt,131.95879678428173
4491,lgbmr,2012,wdi2-SH.STA.BASS.ZS,Environment,7120.933219611645
4492,lgbmr,2012,wdi2-SH.STA.BASS.ZS,Health,149.51725820451975
4493,lgbmr,2012,wdi-IT.NET.SECR.P6,Economic Policy & Debt,629182.0185413361
4494,lgbmr,2012,wdi-IT.NET.SECR.P6,Environment,6298579.149428427
4495,lgbmr,2012,wdi-IT.NET.SECR.P6,Health,6866469.05304718
4496,lgbmr,2012,wdi2-SH.STA.ODFC.ZS,Economic Policy & Debt,396.2483971880283
4497,lgbmr,2012,wdi2-SH.STA.ODFC.ZS,Environment,393.7959112644894
4498,lgbmr,2012,wdi2-SH.STA.ODFC.ZS,Health,1250.9295108345686
4499,lgbmr,2012,wdi-AG.LND.AGRI.K2,Economic Policy & Debt,4158173170476.0
4500,lgbmr,2012,wdi-AG.LND.AGRI.K2,Environment,178477158667169.0
4501,lgbmr,2012,wdi-AG.LND.AGRI.K2,Health,25329356501848.0
4502,lgbmr,2012,wdi-AG.LND.AGRI.ZS,Economic Policy & Debt,364.616044568902
4503,lgbmr,2012,wdi-AG.LND.AGRI.ZS,Environment,3700.256352786673
4504,lgbmr,2012,wdi-AG.LND.AGRI.ZS,Health,522.2153476107342
4505,lgbmr,2012,wdi-IT.MLT.MAIN,Economic Policy & Debt,2010281164195840.0
4506,lgbmr,2012,wdi-IT.MLT.MAIN,Environment,1.0891532989706778e+17
4507,lgbmr,2012,wdi-IT.MLT.MAIN,Health,4214278001416192.0
4508,lgbmr,2012,wdi-IT.MLT.MAIN,Infrastructure,3702405967411200.0
4509,lgbmr,2012,wdi-IT.MLT.MAIN.P2,Economic Policy & Debt,720.602042093873
4510,lgbmr,2012,wdi-IT.MLT.MAIN.P2,Environment,1034.9047090411186
4511,lgbmr,2012,wdi-IT.MLT.MAIN.P2,Health,1909.9227279014883
4512,lgbmr,2012,wdi-IT.MLT.MAIN.P2,Infrastructure,138.9987654807046
4513,lgbmr,2012,wdi-AG.LND.ARBL.HA.PC,Economic Policy & Debt,0.0126591694829478
4514,lgbmr,2012,wdi-AG.LND.ARBL.HA.PC,Environment,0.3592729553894092
4515,lgbmr,2012,wdi-AG.LND.ARBL.ZS,Economic Policy & Debt,6.152869706158526
4516,lgbmr,2012,wdi-AG.LND.ARBL.ZS,Environment,1482.8905564705638
4517,lgbmr,2012,wdi-EN.ATM.CO2E.LF.KT,Economic Policy & Debt,499700378354.0
4518,lgbmr,2012,wdi-EN.ATM.CO2E.LF.KT,Environment,7149800313793.0
4519,lgbmr,2012,wdi-EN.ATM.CO2E.LF.KT,Health,41127818618.0
4520,lgbmr,2012,wdi-IT.CEL.SETS,Economic Policy & Debt,1.0138239155185254e+17
4521,lgbmr,2012,wdi-IT.CEL.SETS,Environment,2.6913696789366047e+18
4522,lgbmr,2012,wdi-IT.CEL.SETS,Health,2.597102538822451e+16
4523,lgbmr,2012,wdi-IT.CEL.SETS,Infrastructure,1.2798441271274373e+18
4524,lgbmr,2012,wdi-IT.CEL.SETS.P2,Economic Policy & Debt,1405.819303274155
4525,lgbmr,2012,wdi-IT.CEL.SETS.P2,Environment,15353.17852306366
4526,lgbmr,2012,wdi-IT.CEL.SETS.P2,Health,1163.2051002383232
4527,lgbmr,2012,wdi-IT.CEL.SETS.P2,Infrastructure,366.97751319408417
4528,lgbmr,2012,wdi2-NY.GDP.FRST.RT.ZS,Economic Policy & Debt,65.60684955207398
4529,lgbmr,2012,wdi2-NY.GDP.FRST.RT.ZS,Environment,11.700988843105732
4530,lgbmr,2012,wdi2-NY.GDP.FRST.RT.ZS,Health,26.98174646619009
4531,lgbmr,2012,wdi2-NY.GDP.MINR.RT.ZS,Economic Policy & Debt,25.383374324213943
4532,lgbmr,2012,wdi2-NY.GDP.MINR.RT.ZS,Environment,46.02850378454957
4533,lgbmr,2012,wdi2-NY.GDP.MINR.RT.ZS,Health,5.709116315170832
4534,lgbmr,2012,wdi2-NY.GDP.MKTP.CD,Economic Policy & Debt,2.8465731957750056e+25
4535,lgbmr,2012,wdi2-NY.GDP.MKTP.CD,Environment,2.3022378839419487e+26
4536,lgbmr,2012,wdi2-NY.GDP.MKTP.CD,Health,1.7336307733121667e+26
4537,lgbmr,2012,wdi2-NY.GDP.PCAP.CD,Economic Policy & Debt,1343909335.1243896
4538,lgbmr,2012,wdi2-NY.GDP.PCAP.CD,Environment,1930056094.4824216
4539,lgbmr,2012,wdi2-NY.GDP.PCAP.CD,Health,1730706738.43338
4540,lgbmr,2012,wdi2-SE.PRM.DURS,Economic Policy & Debt,0.8641319569433108
4541,lgbmr,2012,wdi2-SE.PRM.DURS,Environment,2.636922596029762
4542,lgbmr,2012,wdi2-SE.PRM.DURS,Health,1.0931385855510598
4543,lgbmr,2012,wdi2-NY.GDP.TOTL.RT.ZS,Economic Policy & Debt,270.2260298854453
4544,lgbmr,2012,wdi2-NY.GDP.TOTL.RT.ZS,Environment,535.8051852603639
4545,lgbmr,2012,wdi2-NY.GDP.TOTL.RT.ZS,Health,231.13719253096497
4546,lgbmr,2012,wdi-EG.ELC.ACCS.RU.ZS,Economic Policy & Debt,63.89152665661459
4547,lgbmr,2012,wdi-EG.ELC.ACCS.RU.ZS,Environment,9793.78639451398
4548,lgbmr,2012,wdi-EG.ELC.ACCS.RU.ZS,Health,76.55138326790302
4549,lgbmr,2012,wdi2-SP.DYN.CBRT.IN,Economic Policy & Debt,18.92201116029173
4550,lgbmr,2012,wdi2-SP.DYN.CBRT.IN,Environment,878.9036845094524
4551,lgbmr,2012,wdi2-SP.DYN.CBRT.IN,Health,8.770284600555897
4552,lgbmr,2012,wdi2-SP.DYN.CDRT.IN,Economic Policy & Debt,3.2493074366357177
4553,lgbmr,2012,wdi2-SP.DYN.CDRT.IN,Environment,50.87307874235557
4554,lgbmr,2012,wdi2-SP.DYN.CDRT.IN,Health,1.7790670118993148
4555,lgbmr,2012,wdi2-TM.VAL.MRCH.HI.ZS,Economic Policy & Debt,87.86935821920633
4556,lgbmr,2012,wdi2-TM.VAL.MRCH.HI.ZS,Environment,1306.9467658400536
4557,lgbmr,2012,wdi2-TM.VAL.MRCH.HI.ZS,Private Sector & Trade,2297.430926002562
4558,lgbmr,2012,wdi2-TM.VAL.MRCH.OR.ZS,Economic Policy & Debt,143.73381356336176
4559,lgbmr,2012,wdi2-TM.VAL.MRCH.OR.ZS,Environment,376.51694346405566
4560,lgbmr,2012,wdi2-TM.VAL.MRCH.OR.ZS,Private Sector & Trade,1683.1246085632592
4561,lgbmr,2012,wdi2-TM.VAL.MRCH.RS.ZS,Economic Policy & Debt,17.915974389761686
4562,lgbmr,2012,wdi2-TM.VAL.MRCH.RS.ZS,Environment,85.66637919226196
4563,lgbmr,2012,wdi2-TM.VAL.MRCH.RS.ZS,Private Sector & Trade,270.9016232895665
4564,lgbmr,2012,wdi2-TM.VAL.MRCH.WL.CD,Economic Policy & Debt,6.264152418759678e+23
4565,lgbmr,2012,wdi2-TM.VAL.MRCH.WL.CD,Environment,1.6538793017683508e+25
4566,lgbmr,2012,wdi2-TM.VAL.MRCH.WL.CD,Private Sector & Trade,8.737032080651343e+24
4567,lgbmr,2012,wdi2-TX.VAL.MRCH.HI.ZS,Economic Policy & Debt,549.1245011687279
4568,lgbmr,2012,wdi2-TX.VAL.MRCH.HI.ZS,Environment,683.6326847076416
4569,lgbmr,2012,wdi2-TX.VAL.MRCH.HI.ZS,Private Sector & Trade,5076.548333503306
4570,lgbmr,2012,wdi2-TX.VAL.MRCH.OR.ZS,Economic Policy & Debt,184.9720065742731
4571,lgbmr,2012,wdi2-TX.VAL.MRCH.OR.ZS,Environment,425.51671013236046
4572,lgbmr,2012,wdi2-TX.VAL.MRCH.OR.ZS,Private Sector & Trade,4125.536100164056
4573,lgbmr,2012,wdi2-TX.VAL.MRCH.RS.ZS,Economic Policy & Debt,9.167341614956968
4574,lgbmr,2012,wdi2-TX.VAL.MRCH.RS.ZS,Environment,21.3162673485931
4575,lgbmr,2012,wdi2-TX.VAL.MRCH.RS.ZS,Private Sector & Trade,130.5980176012963
4576,lgbmr,2012,wdi2-TX.VAL.MRCH.WL.CD,Economic Policy & Debt,6.84243904731147e+23
4577,lgbmr,2012,wdi2-TX.VAL.MRCH.WL.CD,Environment,6.753292849173938e+24
4578,lgbmr,2012,wdi2-TX.VAL.MRCH.WL.CD,Private Sector & Trade,1.7420786670570008e+25
4579,lgbmr,2012,wdi2-NY.GDP.DEFL.KD.ZG,Economic Policy & Debt,154.8546399017796
4580,lgbmr,2012,wdi2-NY.GDP.DEFL.KD.ZG,Environment,160.4843100758735
4581,lgbmr,2012,wdi2-NY.GDP.MKTP.KD.ZG,Economic Policy & Debt,44.83202372700907
4582,lgbmr,2012,wdi2-NY.GDP.MKTP.KD.ZG,Environment,185.94038562104103
4583,lgbmr,2012,wdi2-NY.GDP.MKTP.KD.ZG,Financial Sector,33.1360903182067
4584,lgbmr,2012,wdi2-NY.GDP.PCAP.KD.ZG,Economic Policy & Debt,195.86603477830067
4585,lgbmr,2012,wdi2-NY.GDP.PCAP.KD.ZG,Environment,85.62385987234302
4586,lgbmr,2012,wdi2-NY.GDP.PCAP.KD.ZG,Financial Sector,12.750385279767215
4587,lgbmr,2012,wdi2-SP.RUR.TOTL.ZG,Economic Policy & Debt,1.2004007946234196
4588,lgbmr,2012,wdi2-SP.RUR.TOTL.ZG,Environment,13.071150631061755
4589,lgbmr,2012,wdi2-SP.RUR.TOTL.ZG,Health,6.1533135797362775
4590,lgbmr,2012,wdi2-TM.VAL.MRCH.R1.ZS,Economic Policy & Debt,190.3608054754186
4591,lgbmr,2012,wdi2-TM.VAL.MRCH.R1.ZS,Environment,203.27157697600344
4592,lgbmr,2012,wdi2-TM.VAL.MRCH.R1.ZS,Private Sector & Trade,1037.1345776373164
4593,lgbmr,2012,wdi-AG.PRD.FOOD.XD,Economic Policy & Debt,194.6787198036909
4594,lgbmr,2012,wdi-AG.PRD.FOOD.XD,Environment,8058.846753299236
4595,lgbmr,2012,wdi-AG.PRD.FOOD.XD,Health,1528.5134175047278
4596,lgbmr,2012,wdi-EN.ATM.NOXE.ZG,Economic Policy & Debt,7222.474236011505
4597,lgbmr,2012,wdi-EN.ATM.NOXE.ZG,Environment,126027.71123921873
4598,lgbmr,2012,wdi-EN.ATM.NOXE.ZG,Health,4612.74235868454
4599,lgbmr,2012,wdi-IT.NET.USER.ZS,Economic Policy & Debt,455.5929969979625
4600,lgbmr,2012,wdi-IT.NET.USER.ZS,Environment,6442.391005410679
4601,lgbmr,2012,wdi-IT.NET.USER.ZS,Health,234.7457056227313
4602,lgbmr,2012,wdi2-SE.SEC.DURS,Economic Policy & Debt,0.2062127557292115
4603,lgbmr,2012,wdi2-SE.SEC.DURS,Education,3.499557486298727
4604,lgbmr,2012,wdi2-SE.SEC.DURS,Environment,3.067180647708483
4605,lgbmr,2012,wdi2-SE.SEC.DURS,Health,0.7305751760977728
4606,lgbmr,2012,wdi2-TM.VAL.MRCH.R6.ZS,Economic Policy & Debt,54.507738092914224
4607,lgbmr,2012,wdi2-TM.VAL.MRCH.R6.ZS,Environment,157.57835320848972
4608,lgbmr,2012,wdi2-TM.VAL.MRCH.R6.ZS,Private Sector & Trade,888.4918892029673
4609,lgbmr,2012,wdi2-TX.VAL.MRCH.AL.ZS,Economic Policy & Debt,107.85456864535809
4610,lgbmr,2012,wdi2-TX.VAL.MRCH.AL.ZS,Environment,510.41877669095993
4611,lgbmr,2012,wdi2-TX.VAL.MRCH.AL.ZS,Private Sector & Trade,918.0111511945724
4612,lgbmr,2012,wdi2-TX.VAL.MRCH.R1.ZS,Economic Policy & Debt,537.288415491581
4613,lgbmr,2012,wdi2-TX.VAL.MRCH.R1.ZS,Environment,1007.6563283875583
4614,lgbmr,2012,wdi2-TX.VAL.MRCH.R1.ZS,Health,279.17338341474533
4615,lgbmr,2012,wdi2-TX.VAL.MRCH.R1.ZS,Private Sector & Trade,713.6475547365844
4616,lgbmr,2012,wdi-AG.PRD.LVSK.XD,Economic Policy & Debt,49.52293331587498
4617,lgbmr,2012,wdi-AG.PRD.LVSK.XD,Environment,10384.880377015998
4618,lgbmr,2012,wdi-AG.PRD.LVSK.XD,Health,59.72144812894476
4619,lgbmr,2012,wdi-EN.ATM.METH.ZG,Economic Policy & Debt,7609.21700668335
4620,lgbmr,2012,wdi-EN.ATM.METH.ZG,Environment,63867.47875332832
4621,lgbmr,2012,wdi-EN.ATM.METH.ZG,Health,16868.516464710236
4622,lgbmr,2012,wdi2-SP.DYN.LE00.FE.IN,Economic Policy & Debt,0.5838612901279703
4623,lgbmr,2012,wdi2-SP.DYN.LE00.FE.IN,Environment,18.353632528916933
4624,lgbmr,2012,wdi2-SP.DYN.LE00.FE.IN,Health,579.7713397793705
4625,lgbmr,2012,wdi2-SP.DYN.LE00.IN,Economic Policy & Debt,0.2918877998017706
4626,lgbmr,2012,wdi2-SP.DYN.LE00.IN,Environment,0.8167901057931886
4627,lgbmr,2012,wdi2-SP.DYN.LE00.IN,Health,544.3768500766
4628,lgbmr,2012,wdi2-SP.DYN.LE00.MA.IN,Economic Policy & Debt,0.7870831711916253
4629,lgbmr,2012,wdi2-SP.DYN.LE00.MA.IN,Environment,3.5264357440755703
4630,lgbmr,2012,wdi2-SP.DYN.LE00.MA.IN,Health,513.749116902356
4631,lgbmr,2012,wdi2-SP.DYN.TFRT.IN,Economic Policy & Debt,0.0603525679434824
4632,lgbmr,2012,wdi2-SP.DYN.TFRT.IN,Environment,16.57868952895751
4633,lgbmr,2012,wdi2-SP.DYN.TFRT.IN,Health,0.0817787308169499
4634,lgbmr,2012,wdi2-TM.VAL.MRCH.R5.ZS,Economic Policy & Debt,38.747924560680985
4635,lgbmr,2012,wdi2-TM.VAL.MRCH.R5.ZS,Environment,127.70177074428648
4636,lgbmr,2012,wdi2-TM.VAL.MRCH.R5.ZS,Private Sector & Trade,161.14313242956996
4637,lgbmr,2012,wdi-AG.PRD.CROP.XD,Economic Policy & Debt,69.08537980169058
4638,lgbmr,2012,wdi-AG.PRD.CROP.XD,Environment,11033.360325201416
4639,lgbmr,2012,wdi-AG.PRD.CROP.XD,Health,21.510994032025337
4640,lgbmr,2012,wdi2-NY.GDP.MKTP.KD,Economic Policy & Debt,1.886396898359473e+26
4641,lgbmr,2012,wdi2-NY.GDP.MKTP.KD,Environment,1.794434067934314e+26
4642,lgbmr,2012,wdi2-NY.GDP.MKTP.KD,Financial Sector,1.3001758974492929e+25
4643,lgbmr,2012,wdi2-NY.GDP.PCAP.KD,Economic Policy & Debt,1305663197.0029297
4644,lgbmr,2012,wdi2-NY.GDP.PCAP.KD,Environment,2524843697.1992188
4645,lgbmr,2012,wdi2-NY.GDP.PCAP.KD,Financial Sector,127748688.80078124
4646,lgbmr,2012,wdi2-TM.VAL.MRCH.CD.WT,Economic Policy & Debt,4.872473649273552e+23
4647,lgbmr,2012,wdi2-TM.VAL.MRCH.CD.WT,Environment,2.562402460886307e+25
4648,lgbmr,2012,wdi2-TM.VAL.MRCH.CD.WT,Private Sector & Trade,8.517612724420779e+23
4649,lgbmr,2012,wdi2-TX.VAL.MRCH.CD.WT,Economic Policy & Debt,4.552814582800825e+23
4650,lgbmr,2012,wdi2-TX.VAL.MRCH.CD.WT,Environment,2.502847307864772e+25
4651,lgbmr,2012,wdi2-TX.VAL.MRCH.CD.WT,Private Sector & Trade,7.818811774222332e+23
4652,lgbmr,2012,wdi2-TX.VAL.MRCH.R5.ZS,Economic Policy & Debt,81.32986713014543
4653,lgbmr,2012,wdi2-TX.VAL.MRCH.R5.ZS,Environment,638.3751269150525
4654,lgbmr,2012,wdi2-TX.VAL.MRCH.R5.ZS,Private Sector & Trade,518.8229842074215
4655,lgbmr,2012,wdi2-TX.VAL.MRCH.R6.ZS,Economic Policy & Debt,63.40995935769752
4656,lgbmr,2012,wdi2-TX.VAL.MRCH.R6.ZS,Environment,324.92044731229544
4657,lgbmr,2012,wdi2-TX.VAL.MRCH.R6.ZS,Private Sector & Trade,1363.8648479068652
4658,lgbmr,2012,wdi-BX.KLT.DINV.CD.WD,Economic Policy & Debt,4.385836337541854e+22
4659,lgbmr,2012,wdi-BX.KLT.DINV.CD.WD,Environment,2.267969364038022e+23
4660,lgbmr,2012,wdi2-TM.VAL.MRCH.R2.ZS,Economic Policy & Debt,70.95694256946445
4661,lgbmr,2012,wdi2-TM.VAL.MRCH.R2.ZS,Environment,138.22963160648942
4662,lgbmr,2012,wdi2-TM.VAL.MRCH.R2.ZS,Private Sector & Trade,618.5638185963035
4663,lgbmr,2012,wdi2-TM.VAL.MRCH.R3.ZS,Economic Policy & Debt,108.56403115391733
4664,lgbmr,2012,wdi2-TM.VAL.MRCH.R3.ZS,Environment,182.5721846036613
4665,lgbmr,2012,wdi2-TM.VAL.MRCH.R3.ZS,Private Sector & Trade,474.7045681960881
4666,lgbmr,2012,wdi2-TM.VAL.MRCH.AL.ZS,Economic Policy & Debt,44.344119380753
4667,lgbmr,2012,wdi2-TM.VAL.MRCH.AL.ZS,Environment,258.2187624738126
4668,lgbmr,2012,wdi2-TM.VAL.MRCH.AL.ZS,Private Sector & Trade,402.148399734805
4669,lgbmr,2012,wdi-EN.ATM.CO2E.GF.KT,Economic Policy & Debt,84310471294.0
4670,lgbmr,2012,wdi-EN.ATM.CO2E.GF.KT,Environment,3407356779555.002
4671,lgbmr,2012,wdi2-NY.ADJ.AEDU.GN.ZS,Economic Policy & Debt,5.568848038557917
4672,lgbmr,2012,wdi2-NY.ADJ.AEDU.GN.ZS,Environment,73.57978647737764
4673,lgbmr,2012,wdi2-NY.ADJ.AEDU.GN.ZS,Health,8.117146438453346
4674,lgbmr,2012,wdi2-NY.ADJ.DMIN.GN.ZS,Economic Policy & Debt,32.394031552280694
4675,lgbmr,2012,wdi2-NY.ADJ.DMIN.GN.ZS,Environment,10.008862062229554
4676,lgbmr,2012,wdi2-NY.GNP.MKTP.CD,Economic Policy & Debt,2.6352701951548536e+25
4677,lgbmr,2012,wdi2-NY.GNP.MKTP.CD,Environment,4.2592161517773225e+26
4678,lgbmr,2012,wdi2-SE.PRE.DURS,Economic Policy & Debt,0.9119034652831032
4679,lgbmr,2012,wdi2-SE.PRE.DURS,Education,0.2644309255992993
4680,lgbmr,2012,wdi2-SE.PRE.DURS,Environment,9.896790453523865
4681,lgbmr,2012,wdi2-SE.PRE.DURS,Health,1.714962668949738
4682,lgbmr,2012,wdi2-TX.VAL.MRCH.R2.ZS,Economic Policy & Debt,79.23968519829214
4683,lgbmr,2012,wdi2-TX.VAL.MRCH.R2.ZS,Environment,138.92211224138737
4684,lgbmr,2012,wdi2-TX.VAL.MRCH.R2.ZS,Private Sector & Trade,503.96436235681176
4685,lgbmr,2012,wdi2-TX.VAL.MRCH.R3.ZS,Economic Policy & Debt,157.9900240469724
4686,lgbmr,2012,wdi2-TX.VAL.MRCH.R3.ZS,Environment,1012.80947958678
4687,lgbmr,2012,wdi2-TX.VAL.MRCH.R3.ZS,Private Sector & Trade,978.9502649772912
4688,lgbmr,2012,wdi-AG.LND.CROP.ZS,Economic Policy & Debt,8.224657327072237
4689,lgbmr,2012,wdi-AG.LND.CROP.ZS,Environment,1199.915886411169
4690,lgbmr,2012,wdi-IP.JRN.ARTC.SC,Economic Policy & Debt,51006945706.0
4691,lgbmr,2012,wdi-IP.JRN.ARTC.SC,Environment,307056472818.54785
4692,lgbmr,2012,wdi-IT.NET.BBND,Economic Policy & Debt,453111605956384.0
4693,lgbmr,2012,wdi-IT.NET.BBND,Environment,2.467214079614387e+16
4694,lgbmr,2012,wdi-IT.NET.BBND,Infrastructure,1.2380798295987584e+16
4695,lgbmr,2012,wdi-IT.NET.BBND.P2,Economic Policy & Debt,141.84846706221288
4696,lgbmr,2012,wdi-IT.NET.BBND.P2,Environment,1059.9314612123271
4697,lgbmr,2012,wdi-IT.NET.BBND.P2,Infrastructure,61.246181751048425
4698,lgbmr,2012,wdi2-NY.ADJ.DCO2.GN.ZS,Economic Policy & Debt,2.2754052016243804
4699,lgbmr,2012,wdi2-NY.ADJ.DCO2.GN.ZS,Environment,10.925881501840196
4700,lgbmr,2012,wdi2-NY.GDP.NGAS.RT.ZS,Economic Policy & Debt,7.499755411099443
4701,lgbmr,2012,wdi2-NY.GDP.NGAS.RT.ZS,Environment,21.43331427402745
4702,lgbmr,2012,wdi2-NY.GDP.PETR.RT.ZS,Economic Policy & Debt,113.38318105437791
4703,lgbmr,2012,wdi2-NY.GDP.PETR.RT.ZS,Environment,514.7903555573512
4704,lgbmr,2012,wdi2-TM.VAL.MRCH.R4.ZS,Economic Policy & Debt,2.3137354720383883
4705,lgbmr,2012,wdi2-TM.VAL.MRCH.R4.ZS,Environment,7.107251892331988
4706,lgbmr,2012,wdi2-TM.VAL.MRCH.R4.ZS,Private Sector & Trade,24.131445591250667
4707,lgbmr,2012,wdi2-TX.VAL.MRCH.R4.ZS,Economic Policy & Debt,44.386454354040325
4708,lgbmr,2012,wdi2-TX.VAL.MRCH.R4.ZS,Environment,527.2187521643937
4709,lgbmr,2012,wdi2-TX.VAL.MRCH.R4.ZS,Private Sector & Trade,885.834424264729
4710,lgbmr,2012,wdi-BX.TRF.PWKR.CD.DT,Economic Policy & Debt,7.287041578022281e+21
4711,lgbmr,2012,wdi-BX.TRF.PWKR.CD.DT,Environment,1.7970557656284736e+22
4712,lgbmr,2012,wdi2-NY.ADJ.DKAP.GN.ZS,Economic Policy & Debt,71.01162902638316
4713,lgbmr,2012,wdi2-NY.ADJ.DKAP.GN.ZS,Environment,154.2254640320316
4714,lgbmr,2012,wdi2-NY.GDP.COAL.RT.ZS,Economic Policy & Debt,0.6342555569262913
4715,lgbmr,2012,wdi2-NY.GDP.COAL.RT.ZS,Environment,1.5598279265754424
4716,lgbmr,2012,wdi2-TG.VAL.TOTL.GD.ZS,Economic Policy & Debt,421.3992038965225
4717,lgbmr,2012,wdi2-TG.VAL.TOTL.GD.ZS,Environment,14384.173513531685
4718,lgbmr,2012,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,Economic Policy & Debt,2442.0543136037886
4719,lgbmr,2012,mvi-wdi-BX.KLT.DINV.WD.GD.ZS,Environment,13181.701146348843
4720,lgbmr,2012,wdi-BX.KLT.DINV.WD.GD.ZS,Economic Policy & Debt,2354.645965129137
4721,lgbmr,2012,wdi-BX.KLT.DINV.WD.GD.ZS,Environment,12011.703441652937
4722,lgbmr,2012,wdi-BX.KLT.DINV.WD.GD.ZS,Financial,1257.4060531705618
4723,lgbmr,2012,wdi-EN.ATM.PM25.MC.M3,Economic Policy & Debt,275.3512092977762
4724,lgbmr,2012,wdi-EN.ATM.PM25.MC.M3,Environment,2125.634105209261
4725,lgbmr,2012,wdi-EN.ATM.PM25.MC.ZS,Economic Policy & Debt,2252.1887136785444
4726,lgbmr,2012,wdi-EN.ATM.PM25.MC.ZS,Environment,347.2600235941354
4727,lgbmr,2012,wdi2-NV.IND.TOTL.ZS,Economic Policy & Debt,840.0014971233904
4728,lgbmr,2012,wdi2-NV.IND.TOTL.ZS,Environment,762.7731543630362
4729,lgbmr,2012,wdi2-NY.GDP.MKTP.PP.CD,Economic Policy & Debt,4.192876334163675e+26
4730,lgbmr,2012,wdi2-NY.GDP.MKTP.PP.CD,Environment,3.752389663029683e+26
4731,lgbmr,2012,wdi2-NY.GDP.MKTP.PP.CD,Financial Sector,3.0500929710916447e+25
4732,lgbmr,2012,wdi2-NY.GDP.PCAP.PP.CD,Economic Policy & Debt,387026436.133667
4733,lgbmr,2012,wdi2-NY.GDP.PCAP.PP.CD,Environment,3472984445.827606
4734,lgbmr,2012,wdi2-NY.GDP.PCAP.PP.CD,Financial Sector,273007455.17056274
4735,lgbmr,2012,wdi2-SM.POP.NETM,Economic Policy & Debt,13717585207904.0
4736,lgbmr,2012,wdi2-SM.POP.NETM,Environment,58997350123341.0
4737,lgbmr,2012,wdi2-SM.POP.NETM,Health,4123958562792.0
4738,lgbmr,2012,wdi2-SP.ADO.TFRT,Economic Policy & Debt,320.31695137917995
4739,lgbmr,2012,wdi2-SP.ADO.TFRT,Environment,10426.55248416122
4740,lgbmr,2012,wdi2-SP.ADO.TFRT,Health,1909.197928419337
4741,lgbmr,2012,wdi2-SP.ADO.TFRT,Social Protection & Labor,719.3487617624924
4742,lgbmr,2012,wdi2-SP.DYN.AMRT.FE,Economic Policy & Debt,1636.8639429146424
4743,lgbmr,2012,wdi2-SP.DYN.AMRT.FE,Environment,33114.09854665818
4744,lgbmr,2012,wdi2-SP.DYN.AMRT.FE,Health,22937.007925663143
4745,lgbmr,2012,wdi2-SP.DYN.AMRT.FE,Social Protection & Labor,2454.859158238396
4746,lgbmr,2012,wdi2-SP.DYN.AMRT.MA,Economic Policy & Debt,2898.665753364563
4747,lgbmr,2012,wdi2-SP.DYN.AMRT.MA,Environment,36649.90964281559
4748,lgbmr,2012,wdi2-SP.DYN.AMRT.MA,Health,20926.23304414749
4749,lgbmr,2012,wdi2-SP.DYN.AMRT.MA,Social Protection & Labor,5320.778093576431
